lfdn,code_2320,code_2330
36896,3.0,13.0
36897,5.0,6.0
36899,3.0,7.0
36900,3.0,4.0
36901,3.0,6.0
36902,3.0,6.0
36904,2.0,3.0
36906,5.0,13.0
36909,4.0,9.0
36910,5.0,10.0
36911,5.0,4.0
36912,5.0,10.0
36916,3.0,3.0
36919,4.0,10.0
36921,2.0,14.0
36923,3.0,4.0
36924,3.0,3.0
36926,4.0,10.0
36928,5.0,8.0
36929,5.0,6.0
36932,5.0,3.0
36935,3.0,4.0
36939,3.0,4.0
36946,3.0,4.0
36947,3.0,4.0
36949,3.0,2.0
36950,5.0,4.0
36951,5.0,7.0
36953,5.0,10.0
36956,2.0,3.0
36957,2.0,4.0
36958,5.0,10.0
36959,5.0,10.0
36961,5.0,13.0
36969,2.0,6.0
36970,5.0,10.0
36974,3.0,4.0
36975,4.0,6.0
36976,2.0,3.0
36977,4.0,6.0
36978,5.0,8.0
36980,3.0,7.0
36984,3.0,6.0
36985,3.0,3.0
36987,2.0,4.0
36989,3.0,3.0
36990,5.0,10.0
36993,3.0,6.0
36995,2.0,1.0
36996,4.0,9.0
36997,3.0,3.0
36998,2.0,7.0
37000,3.0,13.0
37003,4.0,7.0
37004,9.0,
37006,3.0,3.0
37008,5.0,10.0
37011,4.0,9.0
37013,3.0,14.0
37018,3.0,6.0
37020,2.0,8.0
37024,5.0,10.0
37025,2.0,4.0
37027,3.0,9.0
37028,5.0,9.0
37029,2.0,3.0
37031,3.0,8.0
37032,5.0,10.0
37033,5.0,3.0
37034,3.0,4.0
37035,5.0,3.0
37039,3.0,4.0
37041,5.0,3.0
37043,3.0,3.0
37045,5.0,10.0
37046,5.0,9.0
37047,3.0,7.0
37051,3.0,4.0
37054,2.0,3.0
37055,2.0,3.0
37056,3.0,4.0
37058,3.0,4.0
37061,3.0,3.0
37063,5.0,4.0
37065,2.0,3.0
37071,5.0,7.0
37077,5.0,10.0
37079,5.0,4.0
37080,3.0,4.0
37081,5.0,14.0
37083,5.0,12.0
37090,4.0,7.0
37091,2.0,4.0
37094,5.0,9.0
37110,3.0,3.0
37115,2.0,6.0
37125,2.0,12.0
37138,2.0,3.0
37139,2.0,3.0
37140,3.0,4.0
37141,5.0,10.0
37144,2.0,4.0
37147,2.0,4.0
37153,9.0,
37155,2.0,4.0
37159,3.0,4.0
37162,2.0,4.0
37168,5.0,9.0
37170,3.0,4.0
37175,2.0,12.0
37179,2.0,4.0
37180,3.0,4.0
37184,5.0,3.0
37185,4.0,9.0
37186,5.0,10.0
37189,5.0,9.0
37191,2.0,13.0
37198,5.0,10.0
37204,3.0,3.0
37208,2.0,3.0
37210,2.0,4.0
37211,2.0,12.0
37212,2.0,2.0
37214,2.0,14.0
37215,2.0,4.0
37217,2.0,1.0
37218,3.0,6.0
37223,2.0,6.0
37224,2.0,3.0
37225,1.0,1.0
37227,3.0,6.0
37228,4.0,7.0
37229,5.0,10.0
37235,2.0,14.0
37236,2.0,3.0
37238,2.0,3.0
37239,3.0,6.0
37242,5.0,10.0
37257,1.0,1.0
37265,1.0,14.0
37266,2.0,3.0
37269,2.0,12.0
37270,2.0,3.0
37272,2.0,4.0
37276,2.0,1.0
37277,2.0,4.0
37278,2.0,3.0
37282,3.0,4.0
37289,2.0,4.0
37292,2.0,13.0
37303,2.0,14.0
37304,2.0,4.0
37306,2.0,3.0
37307,2.0,14.0
37308,2.0,4.0
37310,2.0,6.0
37314,4.0,3.0
37325,2.0,1.0
37327,2.0,4.0
37329,1.0,14.0
37330,2.0,4.0
37331,2.0,4.0
37335,2.0,3.0
37337,2.0,8.0
37338,2.0,4.0
37341,2.0,8.0
37343,2.0,14.0
37353,2.0,1.0
37354,2.0,14.0
37360,2.0,4.0
37371,2.0,14.0
37373,3.0,14.0
37391,1.0,1.0
37392,5.0,10.0
37394,5.0,10.0
37396,2.0,3.0
37402,5.0,6.0
37406,3.0,6.0
37414,5.0,9.0
37418,5.0,10.0
37421,3.0,12.0
37428,5.0,10.0
37431,5.0,10.0
37437,5.0,14.0
37445,4.0,6.0
37448,5.0,10.0
37451,5.0,10.0
37454,3.0,12.0
37461,3.0,6.0
37463,3.0,6.0
37465,2.0,4.0
37469,5.0,10.0
37472,5.0,6.0
37476,3.0,4.0
37479,3.0,4.0
37480,3.0,6.0
37481,3.0,6.0
37484,3.0,4.0
37494,5.0,4.0
37495,2.0,4.0
37506,2.0,4.0
37509,5.0,10.0
37510,3.0,6.0
37511,5.0,10.0
37512,3.0,7.0
37518,4.0,4.0
37539,5.0,13.0
37540,5.0,10.0
37543,5.0,10.0
37545,5.0,4.0
37551,3.0,4.0
37562,5.0,10.0
37565,3.0,9.0
37566,3.0,6.0
37571,3.0,12.0
37574,3.0,12.0
37583,3.0,3.0
37590,3.0,12.0
37591,3.0,8.0
37593,5.0,6.0
37595,3.0,14.0
37598,3.0,6.0
37599,3.0,3.0
37600,2.0,3.0
37602,5.0,9.0
37605,3.0,10.0
37610,3.0,6.0
37616,5.0,10.0
37621,5.0,10.0
37623,3.0,4.0
37624,3.0,7.0
37625,3.0,3.0
37626,3.0,13.0
37628,5.0,3.0
37629,4.0,8.0
37634,3.0,4.0
37641,4.0,4.0
37643,4.0,9.0
37654,3.0,3.0
37655,4.0,8.0
37664,2.0,4.0
37666,3.0,14.0
37673,2.0,14.0
37676,5.0,13.0
37679,3.0,4.0
37682,4.0,10.0
37684,5.0,9.0
37701,5.0,10.0
37705,3.0,6.0
37711,2.0,3.0
37713,2.0,4.0
37714,5.0,13.0
37715,3.0,4.0
37718,3.0,6.0
37721,2.0,3.0
37722,3.0,1.0
37725,3.0,3.0
37727,2.0,4.0
37731,4.0,4.0
37732,3.0,4.0
37733,3.0,4.0
37741,2.0,14.0
37742,2.0,3.0
37744,5.0,4.0
37747,2.0,3.0
37754,5.0,7.0
37756,4.0,8.0
37761,3.0,8.0
37762,3.0,4.0
37763,3.0,6.0
37766,5.0,10.0
37767,3.0,3.0
37770,5.0,10.0
37772,2.0,9.0
37774,3.0,4.0
37779,5.0,10.0
37780,5.0,10.0
37781,5.0,7.0
37786,2.0,3.0
37787,2.0,6.0
37789,5.0,3.0
37791,4.0,7.0
37796,3.0,3.0
37797,3.0,7.0
37799,3.0,4.0
37801,5.0,10.0
37803,2.0,6.0
37807,3.0,4.0
37808,5.0,4.0
37809,3.0,4.0
37810,3.0,12.0
37814,3.0,3.0
37825,5.0,10.0
37826,2.0,2.0
37834,3.0,12.0
37835,3.0,3.0
37836,3.0,4.0
37837,5.0,4.0
37846,3.0,6.0
37847,5.0,4.0
37848,2.0,4.0
37849,5.0,10.0
37850,5.0,12.0
37853,5.0,9.0
37856,2.0,4.0
37861,4.0,10.0
37863,1.0,14.0
37865,4.0,9.0
37866,5.0,4.0
37868,3.0,4.0
37869,4.0,4.0
37870,3.0,3.0
37871,3.0,4.0
37872,5.0,10.0
37873,3.0,3.0
37875,5.0,4.0
37878,3.0,8.0
37879,5.0,10.0
37881,4.0,8.0
37888,4.0,10.0
37890,5.0,9.0
37894,4.0,7.0
37900,2.0,14.0
37901,3.0,4.0
37903,2.0,12.0
37904,3.0,6.0
37906,5.0,13.0
37910,3.0,6.0
37911,5.0,4.0
37919,3.0,6.0
37924,4.0,9.0
37928,5.0,10.0
37929,5.0,13.0
37937,4.0,7.0
37947,5.0,14.0
37950,2.0,10.0
37951,3.0,6.0
37955,3.0,4.0
37956,3.0,13.0
37958,3.0,3.0
37960,4.0,6.0
37962,5.0,10.0
37963,3.0,1.0
37964,4.0,4.0
37965,3.0,7.0
37968,3.0,7.0
37970,5.0,6.0
37976,2.0,4.0
37984,4.0,9.0
37988,5.0,10.0
37991,3.0,4.0
37993,3.0,8.0
38000,3.0,
38003,2.0,4.0
38004,5.0,10.0
38006,3.0,6.0
38012,2.0,14.0
38013,2.0,3.0
38014,4.0,9.0
38015,4.0,9.0
38016,5.0,9.0
38018,5.0,13.0
38019,5.0,10.0
38020,3.0,3.0
38024,5.0,13.0
38027,5.0,4.0
38028,3.0,4.0
38029,4.0,9.0
38035,3.0,4.0
38036,3.0,4.0
38037,5.0,13.0
38040,3.0,7.0
38042,3.0,3.0
38047,3.0,4.0
38049,3.0,4.0
38051,5.0,8.0
38054,3.0,3.0
38055,2.0,4.0
38063,2.0,3.0
38069,2.0,3.0
38076,4.0,4.0
38078,5.0,10.0
38080,2.0,9.0
38082,5.0,10.0
38084,2.0,4.0
38088,4.0,8.0
38090,3.0,4.0
38091,4.0,6.0
38092,5.0,4.0
38093,3.0,6.0
38094,2.0,4.0
38095,3.0,12.0
38100,4.0,4.0
38101,3.0,3.0
38103,4.0,7.0
38108,5.0,10.0
38112,2.0,12.0
38115,5.0,10.0
38117,3.0,4.0
38124,2.0,3.0
38129,4.0,10.0
38130,4.0,6.0
38141,3.0,3.0
38142,5.0,4.0
38144,5.0,5.0
38146,5.0,7.0
38160,5.0,10.0
38169,1.0,14.0
38170,3.0,13.0
38171,3.0,6.0
38174,3.0,10.0
38176,2.0,3.0
38179,5.0,10.0
38187,2.0,4.0
38188,5.0,7.0
38189,5.0,10.0
38194,5.0,10.0
38195,3.0,6.0
38199,3.0,8.0
38204,5.0,10.0
38210,5.0,10.0
38212,5.0,4.0
38215,3.0,2.0
38219,3.0,6.0
38220,2.0,3.0
38222,5.0,4.0
38223,5.0,6.0
38227,3.0,3.0
38230,4.0,3.0
38231,3.0,4.0
38233,2.0,6.0
38238,5.0,9.0
38239,3.0,4.0
38241,5.0,8.0
38243,3.0,
38246,3.0,4.0
38247,5.0,10.0
38248,2.0,14.0
38250,3.0,4.0
38254,4.0,10.0
38256,4.0,6.0
38259,3.0,6.0
38260,2.0,14.0
38262,3.0,4.0
38263,5.0,10.0
38265,5.0,4.0
38266,3.0,6.0
38268,5.0,10.0
38271,3.0,12.0
38272,4.0,9.0
38274,2.0,14.0
38275,3.0,4.0
38276,5.0,6.0
38277,3.0,7.0
38281,3.0,4.0
38282,3.0,4.0
38286,2.0,6.0
38287,5.0,14.0
38288,3.0,4.0
38290,4.0,4.0
38292,5.0,9.0
38294,5.0,9.0
38296,3.0,3.0
38298,3.0,4.0
38299,3.0,6.0
38301,5.0,4.0
38302,3.0,8.0
38303,3.0,5.0
38309,2.0,1.0
38310,2.0,4.0
38312,3.0,3.0
38316,2.0,1.0
38318,3.0,4.0
38319,3.0,3.0
38321,3.0,7.0
38323,2.0,3.0
38324,3.0,6.0
38326,3.0,8.0
38330,3.0,3.0
38331,2.0,3.0
38332,2.0,3.0
38336,2.0,14.0
38338,2.0,6.0
38339,4.0,6.0
38346,5.0,13.0
38348,4.0,6.0
38351,3.0,4.0
38352,5.0,10.0
38353,3.0,12.0
38356,5.0,10.0
38357,3.0,4.0
38358,3.0,6.0
38359,2.0,8.0
38361,4.0,8.0
38362,3.0,9.0
38364,5.0,9.0
38365,3.0,9.0
38367,3.0,6.0
38369,4.0,9.0
38370,3.0,4.0
38371,5.0,4.0
38372,3.0,3.0
38373,3.0,3.0
38376,3.0,7.0
38377,2.0,1.0
38379,2.0,4.0
38380,3.0,4.0
38381,3.0,12.0
38382,4.0,9.0
38383,3.0,8.0
38384,2.0,3.0
38385,2.0,4.0
38392,2.0,3.0
38393,2.0,4.0
38395,2.0,4.0
38396,5.0,9.0
38398,4.0,4.0
38399,3.0,4.0
38401,2.0,4.0
38402,5.0,9.0
38403,5.0,9.0
38404,5.0,4.0
38407,5.0,4.0
38409,3.0,4.0
38411,2.0,4.0
38412,3.0,3.0
38413,3.0,6.0
38414,5.0,10.0
38417,2.0,4.0
38419,3.0,4.0
38420,3.0,4.0
38421,5.0,13.0
38422,4.0,9.0
38427,3.0,6.0
38428,2.0,2.0
38432,3.0,4.0
38435,3.0,4.0
38436,3.0,4.0
38437,3.0,7.0
38442,2.0,5.0
38443,3.0,4.0
38449,5.0,4.0
38452,5.0,9.0
38453,5.0,6.0
38456,2.0,4.0
38458,5.0,10.0
38459,3.0,4.0
38460,5.0,10.0
38461,4.0,5.0
38462,9.0,
38467,3.0,12.0
38469,2.0,4.0
38474,4.0,9.0
38475,3.0,4.0
38476,5.0,4.0
38478,3.0,7.0
38479,4.0,10.0
38481,5.0,10.0
38482,5.0,10.0
38484,2.0,4.0
38485,3.0,14.0
38487,3.0,6.0
38488,5.0,10.0
38493,2.0,4.0
38497,2.0,3.0
38498,5.0,10.0
38499,4.0,9.0
38504,3.0,3.0
38505,3.0,3.0
38506,5.0,10.0
38511,3.0,4.0
38512,2.0,6.0
38516,4.0,9.0
38520,2.0,14.0
38521,2.0,6.0
38525,5.0,10.0
38527,2.0,3.0
38528,5.0,5.0
38529,3.0,6.0
38530,3.0,4.0
38535,4.0,4.0
38536,3.0,4.0
38537,3.0,3.0
38538,2.0,4.0
38539,5.0,10.0
38540,3.0,9.0
38541,3.0,4.0
38544,2.0,3.0
38545,5.0,4.0
38547,5.0,12.0
38548,4.0,9.0
38550,3.0,6.0
38551,2.0,8.0
38552,5.0,9.0
38553,3.0,3.0
38554,4.0,7.0
38555,3.0,8.0
38556,3.0,7.0
38558,5.0,3.0
38560,9.0,
38562,2.0,4.0
38563,3.0,9.0
38567,3.0,4.0
38568,5.0,7.0
38569,2.0,14.0
38570,5.0,10.0
38571,4.0,8.0
38573,3.0,6.0
38574,3.0,4.0
38576,3.0,6.0
38578,3.0,12.0
38580,2.0,4.0
38582,3.0,3.0
38583,2.0,6.0
38585,2.0,6.0
38586,3.0,4.0
38587,3.0,4.0
38591,4.0,9.0
38592,5.0,8.0
38596,4.0,8.0
38602,5.0,9.0
38603,5.0,10.0
38605,5.0,10.0
38609,5.0,9.0
38610,3.0,3.0
38614,5.0,10.0
38617,5.0,10.0
38619,5.0,10.0
38623,3.0,6.0
38625,3.0,6.0
38626,5.0,9.0
38628,3.0,4.0
38629,5.0,10.0
38632,5.0,10.0
38633,3.0,3.0
38638,3.0,12.0
38640,3.0,9.0
38642,5.0,10.0
38643,5.0,9.0
38645,5.0,4.0
38654,3.0,3.0
38656,1.0,14.0
38657,2.0,6.0
38660,2.0,6.0
38670,2.0,4.0
38671,2.0,6.0
38676,2.0,14.0
38701,4.0,9.0
38707,2.0,13.0
38708,2.0,4.0
38710,2.0,3.0
38715,2.0,4.0
38724,2.0,3.0
38731,2.0,12.0
38734,2.0,14.0
38744,2.0,4.0
38748,3.0,12.0
38766,2.0,3.0
38768,2.0,6.0
38773,2.0,3.0
38777,5.0,10.0
38779,2.0,1.0
38780,2.0,4.0
38784,9.0,
38787,3.0,4.0
38789,2.0,4.0
38805,5.0,10.0
38807,2.0,12.0
38809,1.0,14.0
38816,3.0,6.0
38820,5.0,4.0
38825,2.0,12.0
38827,2.0,3.0
38830,2.0,4.0
38833,2.0,12.0
38836,2.0,14.0
38837,2.0,6.0
38839,2.0,3.0
38840,2.0,12.0
38841,3.0,8.0
38845,2.0,14.0
38846,1.0,14.0
38848,2.0,6.0
38849,2.0,14.0
38851,2.0,12.0
38854,9.0,
38855,2.0,3.0
38857,2.0,6.0
38858,2.0,3.0
38860,2.0,4.0
38863,2.0,6.0
38868,3.0,6.0
38884,5.0,10.0
38886,3.0,4.0
38888,2.0,3.0
38891,2.0,4.0
38892,2.0,12.0
38895,2.0,3.0
38896,2.0,6.0
38900,2.0,4.0
38901,2.0,3.0
38914,2.0,14.0
38916,2.0,3.0
38923,1.0,14.0
38925,2.0,12.0
38937,3.0,6.0
38938,3.0,8.0
38940,3.0,4.0
38944,3.0,4.0
38945,2.0,14.0
38947,2.0,14.0
38948,5.0,10.0
38949,3.0,4.0
38952,9.0,
38956,2.0,3.0
38962,2.0,6.0
38963,2.0,3.0
38964,2.0,4.0
38965,3.0,3.0
38966,2.0,6.0
38970,9.0,
38972,2.0,6.0
38976,2.0,4.0
38978,3.0,4.0
38980,2.0,4.0
38981,4.0,6.0
38983,2.0,4.0
38989,3.0,4.0
38990,5.0,10.0
38991,3.0,8.0
39003,4.0,9.0
39004,5.0,9.0
39009,2.0,3.0
39013,3.0,4.0
39015,3.0,3.0
39021,2.0,12.0
39024,2.0,3.0
39025,4.0,3.0
39029,3.0,3.0
39033,5.0,12.0
39034,4.0,9.0
39038,4.0,
39039,5.0,10.0
39041,5.0,9.0
39042,3.0,3.0
39043,3.0,4.0
39047,3.0,6.0
39049,3.0,4.0
39050,3.0,4.0
39055,3.0,6.0
39057,5.0,12.0
39058,4.0,3.0
39061,3.0,8.0
39062,3.0,6.0
39063,3.0,6.0
39071,3.0,12.0
39072,3.0,6.0
39073,2.0,14.0
39075,5.0,5.0
39080,5.0,14.0
39083,4.0,9.0
39084,5.0,13.0
39085,5.0,10.0
39086,5.0,10.0
39087,3.0,4.0
39090,3.0,8.0
39094,2.0,6.0
39095,5.0,10.0
39101,5.0,4.0
39104,2.0,4.0
39105,5.0,3.0
39108,4.0,9.0
39109,2.0,3.0
39110,3.0,12.0
39115,5.0,4.0
39116,5.0,10.0
39119,5.0,10.0
39120,5.0,10.0
39122,3.0,3.0
39124,3.0,4.0
39126,2.0,6.0
39128,3.0,4.0
39129,3.0,4.0
39131,3.0,4.0
39135,5.0,
39137,1.0,14.0
39138,5.0,9.0
39142,3.0,4.0
39143,2.0,12.0
39151,4.0,8.0
39159,3.0,7.0
39161,2.0,12.0
39166,5.0,10.0
39168,5.0,10.0
39178,2.0,6.0
39179,4.0,9.0
39180,5.0,13.0
39186,5.0,9.0
39189,5.0,10.0
39193,2.0,7.0
39194,5.0,10.0
39195,4.0,8.0
39204,3.0,6.0
39209,3.0,8.0
39210,4.0,7.0
39211,5.0,4.0
39216,9.0,
39220,3.0,3.0
39221,4.0,10.0
39222,3.0,9.0
39223,5.0,4.0
39225,5.0,9.0
39226,5.0,10.0
39228,9.0,
39233,3.0,12.0
39236,5.0,9.0
39244,5.0,9.0
39248,4.0,8.0
39251,2.0,6.0
39256,2.0,3.0
39258,2.0,13.0
39259,2.0,14.0
39260,3.0,12.0
39261,2.0,4.0
39262,2.0,6.0
39271,5.0,9.0
39274,3.0,3.0
39275,4.0,8.0
39276,5.0,10.0
39279,5.0,12.0
39280,2.0,4.0
39283,5.0,10.0
39284,3.0,4.0
39286,3.0,4.0
39291,5.0,10.0
39292,3.0,6.0
39299,4.0,9.0
39300,5.0,10.0
39309,2.0,12.0
39311,5.0,10.0
39322,2.0,3.0
39324,5.0,10.0
39328,2.0,3.0
39330,5.0,10.0
39332,5.0,10.0
39336,3.0,4.0
39340,5.0,7.0
39343,2.0,6.0
39344,5.0,6.0
39345,4.0,10.0
39347,3.0,8.0
39352,4.0,4.0
39353,5.0,10.0
39359,3.0,6.0
39361,5.0,8.0
39364,5.0,10.0
39366,3.0,4.0
39368,5.0,9.0
39369,2.0,4.0
39372,3.0,4.0
39373,3.0,14.0
39375,5.0,13.0
39376,3.0,4.0
39378,5.0,9.0
39389,5.0,8.0
39400,3.0,6.0
39402,2.0,4.0
39403,5.0,10.0
39404,3.0,13.0
39410,4.0,6.0
39418,3.0,7.0
39419,5.0,10.0
39420,3.0,3.0
39423,4.0,7.0
39424,3.0,12.0
39425,3.0,6.0
39428,3.0,13.0
39429,4.0,9.0
39438,5.0,4.0
39440,3.0,4.0
39444,2.0,4.0
39446,3.0,8.0
39450,3.0,4.0
39453,3.0,12.0
39455,3.0,6.0
39458,4.0,9.0
39461,5.0,4.0
39467,5.0,9.0
39468,5.0,10.0
39469,2.0,3.0
39472,5.0,10.0
39473,4.0,3.0
39474,5.0,14.0
39482,5.0,10.0
39485,5.0,10.0
39492,3.0,12.0
39494,5.0,13.0
39497,3.0,4.0
39504,3.0,12.0
39507,5.0,12.0
39510,2.0,6.0
39511,3.0,4.0
39512,3.0,4.0
39513,2.0,3.0
39514,5.0,10.0
39520,3.0,4.0
39525,5.0,7.0
39526,3.0,3.0
39528,2.0,14.0
39534,3.0,6.0
39540,4.0,4.0
39541,2.0,6.0
39547,5.0,6.0
39549,2.0,3.0
39555,5.0,10.0
39557,4.0,8.0
39558,3.0,3.0
39564,2.0,14.0
39565,3.0,4.0
39571,3.0,3.0
39572,3.0,3.0
39573,3.0,6.0
39574,1.0,14.0
39579,2.0,3.0
39581,5.0,10.0
39585,5.0,9.0
39588,3.0,3.0
39589,5.0,9.0
39590,2.0,3.0
39592,5.0,10.0
39593,3.0,6.0
39602,5.0,9.0
39603,5.0,10.0
39604,3.0,6.0
39607,4.0,7.0
39610,5.0,6.0
39611,5.0,10.0
39612,3.0,4.0
39613,2.0,6.0
39618,3.0,8.0
39620,5.0,7.0
39622,3.0,4.0
39623,4.0,14.0
39624,4.0,9.0
39625,4.0,9.0
39631,3.0,14.0
39632,3.0,3.0
39636,3.0,4.0
39637,4.0,8.0
39639,3.0,4.0
39643,4.0,8.0
39657,5.0,4.0
39659,5.0,7.0
39660,4.0,10.0
39662,1.0,9.0
39663,5.0,4.0
39664,3.0,10.0
39665,5.0,10.0
39666,3.0,8.0
39669,5.0,9.0
39671,4.0,9.0
39672,2.0,3.0
39675,2.0,14.0
39676,5.0,10.0
39686,3.0,3.0
39689,4.0,10.0
39690,2.0,3.0
39693,5.0,10.0
39704,3.0,14.0
39708,9.0,
39709,5.0,10.0
39723,5.0,10.0
39730,5.0,4.0
39731,5.0,4.0
39733,5.0,9.0
39737,3.0,3.0
39741,4.0,9.0
39743,5.0,9.0
39744,3.0,12.0
39745,4.0,8.0
39746,4.0,8.0
39747,2.0,12.0
39748,5.0,3.0
39753,3.0,3.0
39754,3.0,7.0
39756,5.0,9.0
39760,3.0,6.0
39762,3.0,
39763,5.0,9.0
39765,3.0,4.0
39766,3.0,6.0
39767,5.0,4.0
39772,5.0,10.0
39773,3.0,3.0
39774,5.0,9.0
39775,3.0,3.0
39776,3.0,6.0
39781,3.0,4.0
39783,5.0,4.0
39784,3.0,3.0
39785,4.0,12.0
39787,5.0,10.0
39788,3.0,4.0
39789,5.0,7.0
39791,5.0,10.0
39792,5.0,10.0
39796,4.0,9.0
39797,4.0,9.0
39802,9.0,
39804,3.0,3.0
39805,3.0,4.0
39810,5.0,4.0
39812,2.0,4.0
39814,3.0,3.0
39816,3.0,4.0
39817,2.0,4.0
39818,2.0,10.0
39819,2.0,7.0
39820,5.0,10.0
39823,4.0,7.0
39824,4.0,4.0
39825,4.0,4.0
39827,5.0,14.0
39829,2.0,3.0
39830,5.0,10.0
39831,5.0,10.0
39832,3.0,3.0
39833,3.0,3.0
39834,5.0,10.0
39835,3.0,4.0
39836,5.0,9.0
39837,3.0,6.0
39838,4.0,6.0
39839,5.0,7.0
39841,5.0,4.0
39842,4.0,9.0
39843,3.0,4.0
39844,5.0,8.0
39846,5.0,9.0
39848,3.0,12.0
39849,3.0,6.0
39853,5.0,13.0
39855,3.0,4.0
39856,2.0,14.0
39857,3.0,7.0
39858,4.0,4.0
39865,5.0,9.0
39866,2.0,7.0
39868,5.0,10.0
39869,5.0,10.0
39870,3.0,4.0
39872,5.0,10.0
39873,3.0,13.0
39875,3.0,4.0
39878,3.0,4.0
39881,5.0,
39883,3.0,4.0
39885,3.0,4.0
39887,5.0,10.0
39890,5.0,9.0
39891,4.0,12.0
39892,3.0,8.0
39893,2.0,14.0
39894,3.0,4.0
39897,5.0,14.0
39902,5.0,12.0
39904,3.0,3.0
39905,3.0,3.0
39907,4.0,9.0
39909,5.0,10.0
39910,3.0,6.0
39911,5.0,10.0
39912,5.0,7.0
39913,5.0,10.0
39914,5.0,10.0
39915,2.0,3.0
39918,2.0,3.0
39920,3.0,4.0
39921,5.0,10.0
39923,3.0,4.0
39924,4.0,9.0
39925,2.0,14.0
39926,3.0,8.0
39928,3.0,7.0
39929,3.0,3.0
39930,5.0,10.0
39932,2.0,4.0
39934,3.0,13.0
39935,3.0,3.0
39936,3.0,4.0
39939,5.0,10.0
39940,5.0,8.0
39941,5.0,9.0
39942,3.0,6.0
39943,3.0,3.0
39944,5.0,3.0
39951,3.0,6.0
39958,3.0,4.0
39959,5.0,13.0
39962,5.0,4.0
39964,5.0,7.0
39968,4.0,9.0
39971,4.0,7.0
39972,2.0,4.0
39973,4.0,7.0
39976,3.0,6.0
39978,2.0,3.0
39981,3.0,4.0
39982,5.0,10.0
39987,3.0,6.0
39989,3.0,1.0
39994,2.0,3.0
39995,3.0,6.0
39998,2.0,3.0
40001,2.0,14.0
40003,5.0,10.0
40004,5.0,10.0
40006,5.0,9.0
40009,3.0,8.0
40010,5.0,7.0
40011,3.0,3.0
40013,2.0,6.0
40015,2.0,6.0
40017,3.0,9.0
40021,3.0,4.0
40023,2.0,3.0
40024,2.0,7.0
40025,5.0,9.0
40026,4.0,14.0
40027,5.0,10.0
40028,5.0,10.0
40032,3.0,4.0
40035,5.0,9.0
40037,2.0,4.0
40038,3.0,6.0
40039,2.0,8.0
40040,3.0,8.0
40042,5.0,4.0
40043,3.0,4.0
40045,3.0,6.0
40046,5.0,7.0
40048,5.0,10.0
40049,5.0,10.0
40050,4.0,9.0
40052,4.0,4.0
40055,2.0,3.0
40056,5.0,10.0
40059,3.0,12.0
40062,2.0,14.0
40063,4.0,7.0
40068,4.0,9.0
40069,3.0,13.0
40070,5.0,10.0
40072,5.0,10.0
40073,3.0,8.0
40076,5.0,4.0
40077,5.0,9.0
40078,5.0,10.0
40079,3.0,4.0
40082,5.0,9.0
40085,5.0,8.0
40092,3.0,4.0
40095,3.0,3.0
40096,2.0,3.0
40097,5.0,10.0
40098,2.0,6.0
40100,5.0,10.0
40104,2.0,6.0
40112,5.0,10.0
40114,3.0,4.0
40118,3.0,4.0
40120,2.0,4.0
40121,3.0,4.0
40122,5.0,8.0
40123,3.0,14.0
40124,3.0,3.0
40125,5.0,10.0
40130,5.0,10.0
40132,5.0,10.0
40135,3.0,4.0
40138,5.0,10.0
40139,2.0,1.0
40142,4.0,8.0
40143,3.0,4.0
40151,2.0,14.0
40152,2.0,7.0
40153,1.0,14.0
40157,2.0,6.0
40168,1.0,14.0
40169,2.0,7.0
40170,2.0,4.0
40177,2.0,3.0
40184,9.0,
40188,2.0,6.0
40191,2.0,3.0
40193,5.0,9.0
40200,2.0,1.0
40215,2.0,3.0
40224,5.0,10.0
40230,2.0,4.0
40231,3.0,3.0
40241,2.0,14.0
40248,2.0,3.0
40250,3.0,6.0
40252,3.0,6.0
40253,2.0,12.0
40255,2.0,14.0
40256,2.0,4.0
40257,2.0,3.0
40259,2.0,3.0
40260,3.0,3.0
40266,2.0,4.0
40267,3.0,3.0
40271,3.0,13.0
40272,3.0,6.0
40275,2.0,4.0
40276,3.0,
40286,3.0,6.0
40288,2.0,4.0
40294,4.0,9.0
40295,3.0,3.0
40301,2.0,4.0
40302,5.0,10.0
40303,2.0,6.0
40304,2.0,6.0
40306,2.0,4.0
40307,2.0,3.0
40308,2.0,14.0
40320,2.0,4.0
40326,2.0,3.0
40328,2.0,3.0
40329,2.0,2.0
40330,2.0,4.0
40336,2.0,4.0
40338,2.0,6.0
40341,2.0,14.0
40342,2.0,12.0
40347,2.0,3.0
40358,2.0,4.0
40366,9.0,
40369,3.0,13.0
40373,2.0,12.0
40375,2.0,14.0
40376,2.0,4.0
40383,2.0,3.0
40385,2.0,14.0
40388,5.0,10.0
40394,3.0,3.0
40401,2.0,12.0
40403,2.0,3.0
40404,2.0,3.0
40413,2.0,5.0
40416,2.0,3.0
40427,4.0,9.0
40439,2.0,5.0
40451,2.0,12.0
40454,2.0,3.0
40455,2.0,4.0
40462,2.0,3.0
40463,5.0,10.0
40465,5.0,7.0
40472,2.0,
40473,2.0,3.0
40474,4.0,7.0
40475,5.0,10.0
40477,5.0,10.0
40478,4.0,4.0
40485,4.0,13.0
40486,5.0,10.0
40496,5.0,10.0
40498,4.0,6.0
40499,2.0,4.0
40502,4.0,10.0
40503,5.0,10.0
40505,2.0,4.0
40507,5.0,9.0
40513,1.0,1.0
